sentiment,review_body,product_category
1,Love this dress! great for dressing up and down or just to throw on for the weekend. the fit is very flattering but i will say the fabric is very thin so you must use a slip  it's totally see through.,Lounge
1,"I tried this on in gray while in store  it was the cuff detailing that initially attracted me. once i tried it on there wasn't a lot i loved about it so it didn't leave with me but now that it's on sale  it's the perfect choice. i'm wearing a medium in the photo  and the only real downfall is how long the arms are on me and i have long arms. maybe sizing down would help but i fear i have too much winter weight to hide to take a small. for reference  i'm 5'6""  145 lbs curvy hourglass  generous hi",Lounge
1,I received this for christmas this year and have already worn it several days in a row. it is warm enough to wear while walking the dog in the snow and can also be worn to lounge around the house.  the only reason i didn't rate it a 5 is due to the design fact that it doesn't have pockets. i don't love to carry a purse around all of the time so i use my coat pockets a lot. regardless though i would definitely recommend this especially for the price. i was expecting to come here and see this pric,Lounge
1,Flattering fit and design  but the material is thin and they are semi-sheer. great for lounging and the beach! very comfy!,Lounge
1,Love this easy caftan short dress so soft easy and so stylish,Lounge
1,"Had the same inconsistent sizing issue in coral as miss janeausten. i ordered 2 corals  one in s & one in xs & the s was very much smaller than the xs as i could barely get my arms into the s (while my arms were loose in the xs). keeping the ""larger than s"" xs coral - the color is just lovely. also ordered the ivory in both ps & pm & keeping the pm as i like the longer arm length to cover my hands (for sun protection when i want/need). because you can cinch the waist tightly  a looser jacket sti",Lounge
1,This is my first pure+good piece. i am not disappointed. i am 125# and a 34c....ordered the small. fits like a dream. love the moss color. nice long sleeves (i will am picky about sleeves). comfortable fabric. the detail at the cuff is lovely. i can see this versatile piece taking me through the entire year.,Lounge
1,Very soft and comfortable  great for girls who don't usually like shorts because of bigger/muscular thighs. i would say these run large  but not drastically. for reference  i'm usually a size 6 on the bottom and i got a small. the girl at the checkout counter called them pajama shorts but i think these can definitely be worn out of the house.,Lounge
1,I first got the coral one and was so in love with it that i ended up getting the other colors. it's just so cute  flattering  so cute with a long necklace and i just love how the back dips down and covers your butt. i've been heavily contemplating getting a second coral one i'm so worried if something happens to it lol i'm weird like that. it's always the good stuff that can't be replaced,Lounge
-1,Ordered a size medium as i usually take a medium in retailer coats- the wool is wonderful however the stripped bands are sewn into the fabric which add to the weight. the coat has an odd shape - not a line or straight. the medium was large on me. the bottom edges of the coat did not line up when buttoned and there was no inside hook or button to help even out the bottom edges. sadly this coat will be returned.,Outerwear
-1,I love the colors and style of this poncho  however  the fabric is a total miss.  it is so scratchy  i developed a serious rash within the first 1/2 hour of wering it. also  unfortunately  the fabric is not woven tightly  so the poncho does not keep you warm  the wind whips right through it. it is disappointing that while the styles of retailer have remained top  the quality of their clothing has steadly gone down the hill. i hope retailer will put more effort in bringing the quality back.,Outerwear
-1,Visions of sartorial splendor danced in my head as i planned my instagram posts centered around this coat. and then it showed up on my door and my dreams were crushed. i'd already read the reviews and knew the coat was unlined and would be oversized. i did not expect it to be soooo sloppy. especially around the collar. there is nothing crisp about it. i've had boiled wool outer ware before that held its shape much better than this. if i wanted fleece i wouldn't have picked retailer as the s,Outerwear
-1,"I wanted to love this coat so bad. the material is lovely and it's beautiful on the hanger but being tall and skinny is a must to pull it off. if you have any hips forget it (my hips are 38"")- you end up looking incredibly bottom heavy. the jacket also ran funny across the shoulders....like the underarm was sewn low down the arm so arm movement was restricted  it was weird. but it buttoned nicely without any pulling so it wasn't a size thing. i bought a size medium  at 5'5"" and 140 pounds.",Outerwear
-1,I saw this in the store and was glad i didn't order it earlier online. i thought it would be beautifully stitched but it was rather flat and unimpressive in person. i like more unusual and flattering pieces  and this just wasn't it. no compliments here.,Outerwear
-1,Unfortunately  does not look anything like in the picture. looks like an oversized house robe. i expected much more but was disappointed. i am definitely returning it.,Outerwear
-1,"I tried on an xs and it was boxy/roomy in the torso and the pocket on the wrist/forearm area made my arm look too bulky when i rolled the sleeves up like the model pictured. i love the idea of a relaxed fit cropped leather jacket in a versatile taupe color but when i tried this one on in person  it took me back to my childhood. i used to help my dad wash his cars when i was a kid and he used a leather chamois (""shammy"" for short) that was awesome for soaking up water. and that's what it felt lik",Outerwear
-1,I ordered this coat because  like others  i was taken by its feminine beauty! unfortunately  the coat showed up with the top button broken off (and missing) and another button hole torn open. i returned that coat right away  thinking that it'd been damaged somehow in shipping. however  i began to question the quality of the coat when the second coat showed up with a broken and missing top button! when i tried on the coat  i found the missing button stuffed into the pocket. not the quality i expe,Outerwear
-1,I knew i needed to buy this trench from the moment i saw it on my computer screen  but something prompted me to stop by my local retailer and try it on first. thank goodness for that.    at first glance  i knew i wouldn't be buying this. the construction leaves much to be desired. from the flimsy  single layer of unlined  unstructured fabric  to the thin strip of fabric serving as a belt  i could easily see this being sold at a cheap store for teenage girls where throwaway clothes are a dim,Outerwear
0,I thought this would be so clean looking  in a theory/vince. menswear way  but unfortunately the cut of the coat is super unflattering. i waiver between a 2 and a 4 at retailer and erred on the side of caution and went with the 4. the shoulders are way off the mark  sleeves are too long  and the button hits about 3 inches too low. it's just...baggy...in a way that the size itself is not the issue. alas  this is going back  and my search for the perfect coat continues!,Outerwear
0,I tried this jacket on and it was definitely cute but a couple things to note. it's a wool acrylic blend and it was already starting to pill from being tried on in the store. also  it's unlined. i thought the price point was high given its fibers and unlined. given its hem  i wonder how much longevity the piece has and how quickly it might start to look dated too.,Outerwear
0,"This is a beautiful coat nicely constructed and very warm. it was just too bulky for me and i looked 10 lbs heavier in it. i am 5'7"" and 140 lbs. maybe it would be better suited to a more slender frame.",Outerwear
0,This coat is absolutely beautiful - an instant stunner. the style is very classy and timeless. it is definitely more of a lightweight coat than true cold weather wear. yes  it does run large  but that is the cozy look of it. it is not meant to be form-fitting. my one gripe is that - especially at the price point - if it's not going to be especially warm  it should at least be otherwise functional. the coat i received has pockets cut on the outside  but they are sewn shut. a coat without pockets?,Outerwear
0,I just loved this when i saw it in store. beautiful fabric  lovely color. i ordered a small petite because petite xs was sold out. i imagine it might be a little better if it were a size smaller  but there is sooo much fabric in the pleated bottom  unless you are blessed with exceptionally long legs  it might end up looking like a witches coat. at least that is what i was told by my daughter.,Outerwear
0,It is a beautiful coat  runs small. arms feel tight  i am typically xs  i can't even button it up. bottom is skirted  and falls beautifully. it is light weight coat  not really fit for cold weather.,Outerwear
0,I loved this vest from the moment i saw it. sadly  though  it runs way too large. i first ordered it in a small and then an xs when it popped back. even the xs was too large around my shoulders and waist. the color was also a bit more beige than in the photos  which was ok  but i had to return it because of the size.,Outerwear
0,I'm usually a 12  or size l in retailer and when i tried this on  buttoning it up from the bottom  i was so excited...until i reached the chest. it was way too tight in the bust and i am not that big in that area - it was painfully tight on my 38d chest. it's also unlined  which makes it not very useful for anything other than the warmest times of year. it's a shame because the skirt is swishy  and a good length - many trenches are too short  or not wide enough on the bottom for a fuller figure. i,Outerwear
0,This vest doesn't have a button  so i thought i could put my own. but when it arrived  it just didn't fit that well. the opening in the front is too big  the vest itself while nice and warm is not functional at all due to openings everywhere. i don't know  why even make a vest like this with no front button and such a wide opening  how is one supposed to keep warm at all?,Outerwear
1,This is my kind of clothing item. i love linen  stripes  pockets and a loose look in an over piece. it has the lining to give a good hang to the coat. linen may not be for all but i do like the look of the fabric. i feel this is true to size giving you the loose look and not a slim fit. the sleeve length is just perfect for this look and finishes the overall style. it does not have any neck closure which may bother some. i have never purchased from this maker so took a chance in quality but am p,Outerwear
1,I love this jacket. it is a perfect moto style jacket without being overly aggressive looking because it doesn't have the silver hardware. instead all the hardware is black which gives it a cleaner minimalist look. it is not super heavy. it also has a cute blue and white striped lining  which if you turn up the sleeves adds a surprise. i bought it in a size small so that it was comfortable and i would be able to put a light sweater under it if i wanted to. i generally take an xs or sometimes a s,Outerwear
1,As others have mentioned  the proportions of this coat are a bit strange  but i do like the oversized feel  and the low button. it is really soft and i like the beige lining  too. there's room for a sweater under it  so layered it is probably warm enough for temperatures in the high thirties and warmer. what makes me a little crazy about it--i almost returned it because of this--is that the stripes don't match up on the seams. they are slightly off and i think the coat cost enough that a mistake,Outerwear
1,Absolutely love the jacket! wore it out in nyc at a rooftop bar and many people complimented on it. the faux fur is soft and pink color is beautiful. it is trendy but classy and can be worn dressy or dressed down with boyfriend jeans and booties. perfect transitional jacket from day to night =-),Outerwear
1,Really love this jacket! i agree with the previous review that while the x small fits great when i am standing--it is a little hard to raise my arms in it. however- it is great to wear over a dress or with jeans at the office. great quality- lined with jersey. i've gotten many compliments! (5'8  120 lbs  xsmall),Outerwear
1,I have been looking for a long jacket with personality for a while now. i got one from retailer 5 years ago and i've been looking for something just as great. walked into the store and fell absolutely in love. the fit is true to size  i prefer my jackets pretty fitted. the color seemed a bit rosey in the store  but now that i'm home seems more tan and brown. it's not going to be super warm  perfect for fall in colorado and warmer winter days. it's soft  so soft  not bulky at all. if this is your s,Outerwear
1,This is a beautiful  well made jacket. also  it's very cozy and warm. unfortunately for me  it was too short and wide. i ordered the petite  but it was still too wide which also made it look too short. not flattering for my small frame.,Outerwear
1,My title says it all. this coat is sure to turn heads everywhere you go. the colors in the coat are beautiful jewel tones and differnt then you will see anywhere. it is so soft and warm and makes me feel fabulous. i feel it fits tts i am short and the regular lent was fine on me. get this before it's gone.,Outerwear
1,This coat is truly gorgeous in person. it's an investment coat  one that i will probably wear for years to come because the style is timeless and the color is lovely. i found it to be very high quality. in fact  i would love to see more coats of this caliber from retailer. the other reviews had me hesitant to splurge on it  but i don't plan on wearing it buttoned very often so that will be a non-issue for me. the lining is one of the best parts of the coat! show it off! i think the problem,Outerwear
-1,I love relaxed-fit wide leg pants with some pockets and draw string  so naturally i was super excited to see these. i got them in gray and they felt and looked perfect right out of the bag  material was soft and flowy but not too thin. unfortunately the sizing is completely off unless i got a defective pair  i got my usual size l and they felt like s or smaller  i barely could get them on and i could not zip up. i'd need at least two sizes larger for them to fit at all. very disappointed  will l,Pants
-1,"Like previous reviewers have said  these run a bit small and i'm surprised no one's mentioned that these are very high rise. for reference  i'm 5'7""  130 lbs  34-27-37  and am an retailer size 4 in tops and pants. i really wanted to love these pants  but even after ordering a size up and trying on a 6  i was still not in love. and the other reviewers are right ? the back zipper is kinda hard to zip up. the top of these pants are exactly the same as the essential flares  so if you're thinking of ge",Pants
-1,"I bought these last year and loved them  however they came in tall sizes. this year they do not and the inseam is just way too short  even at 33"". im 5'7"" and  they barely graze the floor with no break in the pant leg. i prefer to wear them with boots and they will not be long enough even with a short heal",Pants
-1,"I ordered these because of the side zipper  but they zip in front  even though the order listing and bag label called them ""wine  side zip pants."" they were also at least two sizes larger than marked and very flimsy material. what bothers me is that i was charged $5.95 to send them back  even though the product description (and the name before someone changed it on the website) were wrong.",Pants
-1,I loved the cut and the stretch in the material made them comfortable  however i found that the material was unflattering for thicker thighs because it tended to cling to the body. it would have been better with some sort of lining as it would have prevented the flimsy material from highlighting imperfections. bottom of pants are not hemmed  so if you want a clean look  you may not like the edges. these were returned immediately as it just did not work for me.,Pants
-1,First  the good parts: these are adorable in person and (i think) the colors are prettier in person than in the pictures. the green isn't too army green  it's a pretty nice mellow neutral that you could wear with reds  whites  blues  pinks...virtually any color.  the tencel fabric is super soft and comfortable and the drape is nice. they do seem to run a little large  so i'd size down if you're between sizes.  and now  sadly  the bad: these stretch out virtually an entire size after just about a,Pants
-1,"I love jumpsuits - except for this one. the fabric is blah. it's between plastic and the material that they make flags out of. the print is adorable and the buttons up the front are super cute. the tie thing that's just hanging there?  it's a tie thing that just hangs there. it doesn't  look good hanging  and it doesn't look good tied.  this jumpsuit had so much potential. i'm definitely disappointed.  for sizing reference  i am 5'5""  135  34c and a small was perfect.",Pants
-1,The black band seemed to cut across the widest part of my hips  emphasizing them. the pants are sheer. the fabric was not comfortable against my skin. overall  the pants were a miss.,Pants
-1,Loved these in store when i tried them on but was in between sizes so i ordered them in the larger size. boy do i regret that! these stretch out so much i have to wear a belt with them and it gives me this saggy bunchy front when i sit...not attractive. wish i could return them  but i took the tag off and wore them not knowing this before hand!! if in between sizes definitely size down.,Pants
0,My girlfriend and i both purchased these leggings in grey. we love the color because it goes with so many things.the problem is they do not fit the same. hers ran true to size and mine ran small. i am tempted to reorder another pair to see if they fit differently.,Pants
0,"I do not love these pants. while the fabric is nice  they make me look rather dumpy. i highly recommend the essential taper pant instead  which has beautiful tapering legs and made me look more slender. these pants make me look like i've put on 20 pounds and they also make me look rather squat. perhaps they would look good on someone tall  but at 5' 6"" these are a miss for me!",Pants
0,These lightweight  wide leg pilcro summer jeans are really cute  but did not look good on me. i love the fabric-a slightly 'nubby' no stretch chambray that is perfect for hot weather. the waist was a bit large and there was fabric to spare in the hip area. the legs are very wide  adding to the comfort factor of these! the details are really cute-contrasting fabric at the slash front and rear pockets. i got a size ten in these and they were big-i can imagine they will stretch out with wear so it,Pants
0,This is really a lovely jumper and looks quite nice and dressy on. my problem is a short torso  but then again this may be made for short torso loving people! i felt like i was all legs in it. i never asked anyone else's opinion  though  so not sure if its just me and my complex. if you don't have a short torso then you might experience the pulling the others were speaking about because the waist might hit you higher than your usual waist.  overall  i am not sure who this was designed for.. but,Pants
0,I ordered this pants in white and black. i read the reviews and weren't that bad. i am 5'6 and 125 lbs. i got them in size small. they are way too big. the small size seems to be xl and they are way too long for someone who is maybe 5'8 or 5'9. i have to returned them. quality is ok looking on my opinion.,Pants
0,"The material and construction of the pants are great  but the length is just plain awkward. i'm 5'4"" and the regular came to just above my ankles  and looked as though they had shrunk in the wash in a really bad way. a couple of inches longer and they would've been fine  or i could've gotten them in petite and worn them as true ankle-length pants  but the regular just didn't do it for me. also i'm usually a size 6 (5'4""  125lbs) and these were a little baggy around the waist and hips.",Pants
0,These are cute and light weight however the fit is off. i ordered my normal size large (i'm a 12/14.). the waist was large but fit ok. they were really tight across the theighs. the crop length is fine with my 5'9 height. if i hadn't got such a good sale of probably return them. they will be good lounge pants.,Pants
0,"I bought these in the blue. i sized down  as other reviewers mentioned  going for an xs. i'm 5'5"" and about 130lbs and would usually buy a small. at 5'5"" the length was too long for me  hitting me below my ankles  rather than how shown on the model. strike 1. then  i felt the material was pretty thin - strike 2. and lastly  they hung a little funny on me  rather than being a bit loose like jogging pants should be - strike 3. despite the great sale price  these went back!",Pants
0,"I finally ordered this at this incredible mark downed price...but i see why. it is cute  but serious size issues  i have a bust but smaller everywhere else but i did order up because of it being a jumpsuit...i would have needed 6"" more to even zip the top part! i have many trendy jumpsuits in my closet and this is a first! if you are flat chested you may want to try at this great price as it would be a great piece for sitting by the fireside next fall/winter...never too soon to plan ahead!",Pants
1,"I bought the moss  which is more of a pretty pastel green. they are very nice in that they aren't tight  yet stylish and i can dress them up. the only drawback is that they stretch a lot. i can get two wears out of them  maybe a 3rd  if not worn for hours and hours or all day each wear. i'm getting the light yellow pilcro hyphen chinos  now. all the colors of both styles in the store are very nice. i'd like to have each color. for reference - i'm 5'2"" and size 27. i would say that they are tts b",Pants
1,Love these pants. also ordered them in blue. great fit and style.,Pants
1,Wouldn't have given them a second look but tried them on in store of a whim. love  love!!,Pants
1,Love love this! i was hesitant to buy this at first - the reviews made it seem so big and i wasn't sure if it was my kind of outfit. but i wanted to try a jumpsuit and this was the perfect find! the xs was a typical retailer size for me  so the size was good in this  too. the color is fabulous and the fit is great. the rise is slightly short  but not a problem. i can't wait to where it for my next great event. i wish i could buy it in the black  too.,Pants
1,"These are great  casual  comfy pants for summer. i'm 5'1""  95lbs  usually a 25 or 26 in pants. the reg 25 was a better fit than the 26p.",Pants
1,I love these pants so much and have worn them so many times in a week! they are comfy and causal  but still chic and presentable. these pants run true to size and are great for so many things- running errands  working out  lounging around  being casual and cool  etc.  etc  etc! after buying these on sale  and loving them  i knew i needed more and purchased two more pairs. i definitely recommend these for anyone who wants both comfort and style.,Pants
1,Very comfortable  looks good on. like the fabric also.,Pants
1,"These are really cute pants. nice flowy fabric - perfect for dressing up or down from spring to fall. the only problem for me was the sizing. i tried my usual xs/0  (5'7""  115lbs) but they were huge - as in  pulled them on without realizing there was actually a zipper opening! i then decided to try the petitie in the xs and those fit perfectly but unfortunately they were too short. the regular length were too long and would have needed hemming but that would not have bothered me as it would have",Pants
1,"I've had a hard time finding the right jumpsuit and haven't ha a lot of luck with retailer clothing lately  but this is perhaps my favorite retailer purchase of all time. i'm petite and busty (5'2""  34c/d) and was pleasantly supposed at how well this fits. the pattern is a bit faded (like the best kind of vintage find) so it works for someone short like me. and because the back has a tie closure  it can adjust as needed -- i'll be wearing it with a sports bra that crosses in back with 4 straps  whic",Pants
-1,"I was so excited to try these  it's hard to find cute bermuda shorts. the legs were so wide. my husband asked if i was wearing his shorts. they don't look that wide in the picture. i am 5'4"" and 130 lbs i bought my regular size 28 but the waist was huge i could have sized down one or two sizes. unrolled they came to my knee.",Shorts
-1,"I'm 140 at 5' 8"". pear shape. the pockets really opened up when i put them on and didn't lay flat. loose on leg opening - which i liked. but the pockets sticking out around the hip area made my pear shape even wider. i got a medium",Shorts
-1,"These looked really interesting online and with the multicolor stripes i thought it would pair nicely with many tops.     the fabric is nice and sturdy. the colors are more vibrant than online.     the design however is terrible. when i put them on i double checked to make sure they weren't on backwards- the back is flat as a board but the front has these poofy pockets. the poor fit with the bright stripes gives a ""1920s circus diaper"" look which is not good.     they're also really tight compar",Shorts
-1,I was hoping these would be like some of the lace shorts i bought from retailer last year that i loved so much. sadly  no. first of all they run small. i am between a s and xs in most brands  bought a s in these because i like my shorts on the looser side. these felt a little snug and short  but i decided to keep them. the first time i washed them  they were ruined. i followed the directions exactly and even put them in a lingerie bag in the washer  plus a delicate cycle  no dryer. the lace is man,Shorts
-1,I was disappointed when i got this romper in the mail. the picture looks much cuter than in person. although it's true to size  it looks pretty baggy on. also  i thought the grey (top) and blue (bottom) were too similarly colored; more contrast would have been nice. i'm returning this item.,Shorts
-1,Don't be fooled by the image; unless you have a c/d chest  this romper has masses of draped fabric right around your middle--exactly where you want it least! very unflattering and rather expensive for the poor quality. back it goes!,Shorts
-1,I loved this romper so much! the material is thin  but perfect for summer. the style is just what i was looking for. it's so so cute and fit perfectly...at first. i wore it one time and then washed it exactly as described on the tag and it shrunk beyond recognition. it went from loose and flowy  like on the model  to little booty shorts and a body suit...not the look i was going for. i am so disappointed.,Shorts
-1,"I followed the other reviews and sized down. normally  i'm a small/medium in retailer (5'8""/135 for clarification) and i expected the garment to be a bit roomy. i ordered the small and when it arrived i almost called the corporate office to ensure i didn't have to pay rent on the romper  given that you could comfortably fit a small family of five in it. oddly  the arm-holes were normal sized? i returned this mess.",Shorts
-1,"I was so excited that retailer finally had some bermuda shorts for those of us that are 1) older and don't want to show off that much leg anymore  and 2) are ""curvy on the bottom"" and really cannot wear the shorter shorts. i ordered these immediately in the navy. i usually wear a 31 in pilcro jeans  and like the other reviewer observed as well  i was floating in these - not only in the waist but everywhere. the legs are big - but it's supposed to be a boyfriend cut so i get that  but they just are",Shorts
0,I love the quality and colors of this romper; however i have a long torso and the top part was just too short for my body style. it made the bottom part pull as well. overall the fit just wasn't right for me. i did love the material and it is a very nice piece.,Shorts
0,I too  was dubious about the dry clean only label but purchased it anyway because it was really cute and comfortable.  the shorts part is lined which is nice.  not see through.  the waist is a smocking with elastic.  it's also very thin thread.  the first one i tried on had a couple of stitches ripped in this waistband and because of that the fabric sort of bubbled out.  i bought a different one knowing it was delicate.  this isn't a romper your going to want to shimmy over your hips because of,Shorts
0,Wore this romper 1x and after washing  the hem on one of the shorts/legs completely unraveled. if i want to ever wear it again  i will have to bring it to a tailor to get fixed. unacceptable for a $200 product. cute design and good fit but questionable quality.,Shorts
0,These are so cute and the colors are great  however  they stretch out about 2 sizes. they fit me perfectly and i sized down and they stretched out about a size 1/2 to 2 sizes too big. i'm bummed out because they are perfect in every other way. didn't think they would stretch out as much as they did. and they look awful once  they've stretched out. wish i didn't take the tags off or i would have returned them. size down at  least one size  i could have sized down two sizes. hoping they shrink lik,Shorts
0,"I adore eva franco but these are just not thoughtfully designed regarding fit. i wear a size 12 and took the risk of ordering the 12 as a popback  but they do fit 1-2 sizes small. i could get them zipped but it's not a good look. i feel like the waist would fit if the rise weren't so short. for reference  i have a 33"" waist and 42"" hips.",Shorts
0,The fabric is super soft and comfortable and the look is cute  however the drape on the front crossover is not great and doesn't flatter well. the shorts will probably run a little on the short side for some - i'm very short (5') and the length is great for me but i'm guessing not for the average height.,Shorts
0,"I'm 5'4""  130 lbs  curvy and fit. i'm usually a size 6 but when i tried these shorts on  they were tight. i sized up to an 8 and they looked better. but overall the fit was not flattering on a petite  curvy frame. i think these shorts would work on someone taller and a bit thinner in the thigh area.",Shorts
0,This romper fits well and is flattering. i love the relaxed style. the quality is quite poor  though. one leg ripped the second time i wore it and the fabric  while soft and comfortable  is fraying and pilling like crazy. after only two brief wears  the romper looks cheap and old. i expect much better quality at this pricepoint. really disappointed.,Shorts
0,I'm pretty disappointed in these. just bought the yellow pair and wore today for the first time. super cute and very comfortable. i was in love with them. they got two small stains on them from the day's activities ( and not even crazy  untreatable stains). unfortunately  the stains did not budge yet the color of the shorts washed out. they are completely ruined after one washing (on cold). i'm hoping this was a fluke and plan to order a second pair before they sell out. these will be going back,Shorts
1,Very comfortable and love the color. i'm a bit curvier on the bottom and the small still fit me fine.,Shorts
1,"I wasn't sure how this was going to look on me  but it was so darned cute  i had to give it a try. and i love it! i'm 5'4"" around 130lbs and i bought both a small and a medium to try. the medium fit best. the length is perfect. hits just a little bit longer than the model but almost the same. the material is light but nothing see thru about it. it is slimming and looks so cute on! so glad i gave it a try.",Shorts
1,"I purchased these shorts in a size 24. i'm on the petite side of things and the shorts are a little big. the tie-front allows you to tighten the short. i actually think the photo does a good job showing this item. the color is a washed out gray and the shorts are not too ""short."" the fabric is light and this will be great for hotter days. i like them.",Shorts
1,If i could get these in every color i would! these shorts fit so well and the quality is really nice. i wear them with t-shirts or dress them up with a blouse. i'm a mom in my mid-40's and its hard to find a decent pair of shorts that fit me without being too long or too short - these fit the bill.,Shorts
1,Cute casual drawstring short. runs a little large but nice style for an oversized look. nice length for long legs.,Shorts
1,"I went out on a limb ordering this romper. it's not really in my ""wheelhouse"" the whole romper thing. but it was a home run! i was afraid it might look too young and that i couldn't ""pull it off "" but the long sleeves and overall style was perfect. and my twenty something nieces were obsessed with it as well. as far as fit  i'm 5'7"" 134lbs and ordered a size 4. i have a long torso and was concerned because some people said it ran short there  but i didn't have any trouble with that. i just took",Shorts
1,I love these shorts! i know reviews say to size down and yes you very well could. but i like my shorts a little bigger so they hang on the waist and can wear a belt. they are so comfortable and the length is perfect! i love that they are loose around the thigh so they don't ride up while walking. i think they might look silly rolled down because they are so wide. i wish they had black  army green  and a dark wine. i would be in heaven!! i got the dark grey and the navy and am very happy.,Shorts
1,Love these shorts. i purchased them in the peach color. the color is perfect  the fit is perfect  they look great. highly recommend!,Shorts
1,The fabric quality and style are amazing. the fabric is very high quality and so soft and the style is nice for an adult. i generally don't wear shorts because of length  style and other problems but i can wear these without feeling like a high schooler. i usually wear a 24/00 in pants  i ordered the 0 and was worried that it would be too loose and look sloppy on me but it fits amazingly. one of my favorite purchases ever!!!,Shorts
-1,It looks like you are wearing cargo shorts. really unflattering. avoid buying this skirt,Skirts
-1,This skirt is very pretty  but not only does it run small but only a small portion of the waistband is elasticized  so there's very little stretch. for those of us with a significant difference in our waist and hip measurements  there's no way to get this skirt on past the hips.,Skirts
-1,I loved this skirt on the rack. but it was not lined and super scratchy when worn. i could barely wear it for the length it took to try it on. so sad. such a gorgeous skirt.,Skirts
-1,I was really excited about this skirt because i love the color. however when i tried it on  it was too much of a high/low. i am not very tall but this would look a lot better on a tall person.,Skirts
-1,"I am 5'8""  140lbs  pear-shaped. i ordered the s and it fit perfectly  just skimming the floor. the material is a beautiful gauzy metallic material that is lightweight with a beautiful drape and wonderful sorbet-inspired colors. the waistband is elasticized but not elastic  and there is no unflattering poofing  which can happen with skirts like this. the flaw  however  is in the decision to only half-line this skirt with an off-white jersey material. the half-lining isn't horrible but i found it",Skirts
-1,This skirt has no closure along the slit. i can't begin to understand how it could be worn as shown in the photo-you would be completely exposed. it completely baffled me,Skirts
-1,"I would say the skirt runs two sizes too small. i usually wear a size medium and based on other reviews  i purchased a large. i could barely get the skirt over my hips. even if it fit in the waist  it was much too short on me and i'm 5'2"". it's a cute skirt but it is fit for a tween.",Skirts
-1,I ordered this skirt because it looked cute and versatile. when it arrived the pleat in front (shown in the center) was far to the right so the overall look was crooked. not sure if it was a quality control issue or if that's the true design but it will have to go back. too bad because i had high hopes!,Skirts
-1,I loved this skirt when i tried it on. the material is soft with a bit of stretch. i'd say this runs a little large. for reference  i'm usually a size 2/4 in retailer and the 2 was still a little large towards the end of the day as it stretched out.     however  my disappointment was with the buttons.i wore it for a day when all of a sudden the top button popped off. fine  that button is the most used. i sewed it back on myself and even reinforced the top three buttons that i use to take on and of,Skirts
0,"This is an absolutely beautiful skirt from the front. gives a perfect hourgass shape with the strategic color blocking. however  if you have ""shapely"" hips and back-side  this will definitely emphasize that. had to take it back. a little bit much for work and other formal/professional events. however  if you're less endowed in that area  it might work well. gives a great shape!",Skirts
0,Why does the lining stop at mid thigh when the skirt is long? makes product look cheap while wearing. love the color  the fabric  and the fit  but cant get past this less than quality feature - will be returning.,Skirts
0,I tried this on in the store  and the fabric is lovely - so  so soft and drapey. the skirt is very flattering - good length. but the zipper! the zipper was already ripped away from the fabric  so i wasn't able to purchase it. such a shame.,Skirts
0,I usually wear an 8  which wasn't available  and sized up to the 10 which fit just fine as there is no stretch and it's a set-in waist band. the fabric is pretty  the skirt is fully lined  the length is not too short  and the only thing i don't like is the big bronzey toothed zipper - it looks ok on the beige version  but on the black it stands out.    it's perfect for summer but i could also see wearing the black version during holidays.,Skirts
0,I received this skirt today and was very disappointed. i don't know what i expected but it is not as i thought. even though the quality is very good and the fit is true to size  i may return it. the fabric of the skirt is just too busy  at least for me. i am just uncertain and even though i have many tops  the colors are just not matching. white looks better than any colored top with this particular print. i am going to try it on one more time and make a definite decision.,Skirts
0,"Just didnt like the fit. it ""puffed out"" in front  so that wasnt very flattering. i have an hourglass shape  and this was not a good fit for me.",Skirts
0,I had to return this because the lining is super short and uneven. its shorter in the back and falls weird. i love the color even better than the picture. but quality is lacking for this high price. i ordered the 4 petite and it fit but the elastic waist shows any bump in your tummy too. bummer,Skirts
0,I really like this skirt but unfortunately there is no lining  so it's a bit see through under the light. also there is no hook at the top of the zipper to secure the skirt. i just think that with this kind of price  the skirt should come at least with the lining. otherwise  it's beautiful skirt  flowy and very feminine.,Skirts
0,The fabric is so beautiful that i am tempted to buy in a large size and have re-made. the waist is tiny. the hips are wide. when it goes to half price  i may be tempted to take it to my favorite alterations lady. the fabric is that exceptionally beautiful.,Skirts
1,"I saw the skirt on a display today at my local store. i was attracted by the colors and the display itself. my thoughts  "" give it a chance"". i bought the size 10 without even trying it on  with the idea that the colors and style had so much potential  i am so pleased with this skirt! the fit is true  although if you like a higher ride on the waist  i would size down. the fabric has just the right amount of stretch to make it super comfortable. i had so many staple items in my wardrobe that i wi",Skirts
1,I absolutely love this skirt! i feel like the color works well for most seasons: you can pair it with a light tee or tank top and some sandals during warmer months  or layer it with a sweater  thick tights and boots in autumn. really nice staple piece for your wardrobe. i do think it runs a bit large: i generally wear a 6 (depending on the brand and style)  but this 6 was way too large around my waist by at least a couple inches. i returned it and got a 4  which fit me perfectly. it's nice that,Skirts
1,The picture is not a good depiction of what the skirt actually looks like. the colors are more varied and green is the dominant color. it looks great on and the colors compliment each other. i would definitely recommend it as a daily go to item for your wardrobe.,Skirts
1,I think i will really love this skirt. it is comfortable and has a lovely sheerness to it. it does have a bit of a weird  long drop waist  but it is very comfortable and still manages to be flattering. i think this will be a great piece for transitioning to the fall and winter seasons. i can wear it with short sleeves now and sweaters soon. i am happy with my purchase.,Skirts
