1,I am petite and so ordered this top in a petite size and found that it ran large. i am also pretty busty to boot  but found there was more than enough room. the length was still a bit long for me  however it does hit on my where it does on the model. the top is wonderful quality  thick and not see through at all. i am almost tempted to get a regular size and try to wear it as a dress.,Blouses
0,"Tried this lovely with high waste  wide leg  black flowy pants. everything i could hope for and more  but not quite!    size: blindly ordered size 6. i'm usually a small  occasionally xs in retailer brands like floreat and akemi+kin. i'm 5'5"" tall  130 lbs  34d  35-29-37  long torso  narrow shoulders  and short arms.    fit: size 6 had just enough space through the bust. the lace edged sleeves were roomy and just reached my wrists. the shoulders were just right. extra fabric ballooned out around t",Blouses
1,I am usually a small sometimes medium. purchased a small and want to wear it off the shoulder but it is too tight and the fabric is scratchy. it is a crepe fabric and although beautiful the hand of the material is not for me.  confused if i should return or get a medium as the look is very cool.  i wish this had been linen or some more natural material but still recommend it as a good buy,Blouses
1,Great jacket! warm as a coat yet thin enough to wear indoors. i dress up with a fitted dress  or dress down with jeans. very versatile and comfortable. i always get compliments on it.,Sweaters
0,The collar on this sweater is too stiff for my taste. the color and fabric is really nice. just wish the collar was different.,Knits
0,I purchased this blouse in my usual size xl. the wine color is very nice  sort of a rusty cranberry. i so badly wanted to love this blouse but i have to return it. there is so much fabric in the back that it makes me look like a giant cranberry. it is not flattering at all on my full figure. maybe if i was very slender  the massive volume of fabric wouldn't matter but sadly it needs to go back. on a side note  this is a cotton blouse and i believe it is going to require ironing since i badly wri,Blouses
-1,I ordered these pants in my usual size (xl) and was shocked when i received them. the waist was huge and there was nothing in the way of an elastic or tie to keep them up. i couldn't keep them on so  of course  back they go! too bad! the sweater quality is great.,Legwear
-1,Way too big and had a granny like styling. was very excited but ultimately took it back.,Dresses
0,I love the metallic colors of this top and figured i could wear it under a ruched jacket and circle skirt for work. welp  that's out the window. this design is poor. for one  this is not a piece for a petite woman with no torso and i don't know how anyone with a longer torso wears t his. this hits above my belly botton on and i got apetite 2. i have no torso. so  without a jacket  i would never wear this. it's very low cut..the back is very low..it's a little loose but i run between a 2 and a 4.,Blouses
0,"I just received this dress in the mail today. i ordered an xs and it was huge! there is no way that i could wear a bra without it showing due to the size of the arm holes. i'm 5'2"" and 117 lbs with an athletic build for reference. i love free flowing dresses  but this was over the top. i ordered the plaid version in an xs petite and that fit much truer to size. i reordered this in an xs petite to see if that will work better. the dress itself is lovely. the green color is vibrant and the embroid",Dresses
-1,Was really excited for this dress and couldn't be more disappointed. doesn't look anything like the pictures.    the fabric feels...cheap. it came wadded up in a ball and is a wrinkled mess.     looking beyond that  i tried it on and thought i had put it on incorrectly. unfortunately not. the top half doesn't sit correctly. it's so bizarre that it seems like a flaw in the design. it doesn't sit on your shoulders  but doesn't look right off your shoulders. the neckline is very high. also  front b,Dresses
-1,Big pockets make it look more like a bathrobe than a coat. there are no internal pockets and the loops for the belt are pretty skimpy - just a bit of string. the color is great  but the quality leaves something to be desired.,Outerwear
-1,Beautiful jacket and i got lots of compliments. true to size. it's not thick but it's very warm.,Sweaters
0,Ok so this top is as cute in person as it is online. runs very small as theres no stretch or give in fabric. i normally wear 12 and i couldnt even halfway get this on lol. i may consider a 14-16 but the stores didnt have this yet to try on. the ladies at the counter were crushing on this top though! if you can find your fit this top is great for layering!,Blouses
-1,This a great skirt for someone with a straight or boyish figure. this skirt does not accommodate a curvy figure - small waist  feminine hips.,Skirts
-1,This dress is so short! i double checked to make sure i didn't get a petite by mistake.  i'm 5'10 and ordered an extra small because of the deep v neck. it fit well on top  but  you could see my underwear in the front. seriously  i dont even think miley cirus would wear it that short. the lace was really beautiful so i was disappointed that it didn't work out.,Dresses
-1,The sweater is very comfy and looked good the first time i tried it on  however the material is thin and slightly see through. also  after one wear it completely stretched out and made the long sleeves awkward to wear without washing in between each wear. after the third time i wore it  i discovered a large hole in the armpit  most likely due to the excessive washing. i would not recommend this sweater.,Sweaters
0,The material is soft and comfortable and the top of the shirt fits well.  when it comes to the bottom part of the shirt there's a lot of extra fabric which makes it balloon out. it made me look much bigger than i am.  i ordered a large (normally i wear lg or xl) and it's possible a medium would have fit better. unfortunately this shirt had to be returned.,Knits
0,I really wanted to love this  but the length of the pants was so awkward and dowdy. if they were longer or shorter  this would be a win. nice fabric  not too clingy so it is attractive on top and hips.,Dresses
-1,Why is it so difficult to find a shirt that doesn't expose half of my bra if i lift my arm?     this is cute (beyond the arm hole issue) but overpriced. going back.,Blouses
1,This is such a nice little sweater to add to a dress or tank. fits true to size and i love the tie and hook and eye closure. quality.,Fine gauge
1,"I am petite and curvy and was apprehensive about the cropped length of this jumpsuit. however  the petite looks great and the length is perfect. it is light enough weight to keep you cool during the day but provides some coverage for cool evenings. i ordered the xs petite and it was still a little loose. i am 5'3"" and 125lbs. this will be my go to for fall! looks great styled with ankle boots or clogs and will carry me into fall with a chunky sweater!",Lounge
1,I am petite so ordered in the store and they shipped to my home. i ordered a 24p and they fit great. they stretch a tiny bit. goes with a lot of tops and they are light weight which is great with houston westher,Pants
0,I love the front of this shirt but i really should have paid more attention to the details of it. i would have realized the front and back are different materials  which i am not a fan of. i would have preferred the entire thing was made of the dressier front material instead of the jersey back. it's like a mullet  business in the front and party in the back. it's got great drape and is a beautiful blue though  so into rotation it goes.,Knits
1,"These are very cute and i bought both colors. they are accurately pictured. however  right out of the bag they had an especially strong chemical-type odor. must be the dye. i have been airing them outside in the sun trying to decide if i will keep them. they seem to be ""calming down"" a bit but it's been two days!! they are not jersey but are a non-stretchy type fabric with a slight sheen. dress up or down. i'm a 00 or 24 and the xs fit well.",Pants
-1,This dress was adorable & fit great! regrettably  i had to return it since it wasn't lined.,Dresses
0,"I tried this on in a store and it was beautiful except the sizing was way off. i'm 5'11"" and usually a 12 or 14. the 12 was skin-tight and the 14 was so loose it was comical - and even on my super long legs  the cuffs dragged on the floor. plus the lacy panels in the cleavage area are totally see-through and my bra was very visible. i was totally bummed. also incidentally  this didn't seem the best quality. there were strings hanging out of the lacy areas  and the waist tie ties way higher than",Pants
1,I ordered this as a gift and may order myself one. it is so comfortable and pretty.,Sleep
0,"I decided to take advantage of the free shipping despite seeing no reviews yet. i received the dress today and it is exactly as pictured  only about 3 inches shorter. i am usually between an xs and s but chose the xs because of late  everything i seem to order is huge. this was an exception and i could have ordered the s. color was as pictured  a nice green. fabric was a gauzy cotton. the dress was just ""alright"". nothing special to warrant the price tag. it felt like a little girl's dress on me",Dresses
-1,Granted that i am not as reed thin  or as young  as the model. but i am tall and reasonably slender. i have long hands and small wrists  which would be a factor in the overall effect of this garment. this poncho looked like some sad old stretched out who-knows-what that you'd keep in the car for emergency purposes  in case you needed warmth if the car broke down in a snowstorm -- and i have one of those foldable reflective blankets in the glove box for that purpose. i was looking for a statement,Sweaters
0,"I ordered this on line. pretty  but ran large so returning. i am 5'10"" and 140lbs.  not large chested  and the m was too loose and looked frumpy. the sweater is a very soft  loose  knit that requires a cami underneath as it is slightly sheer. it was not quite as soft as expected for cashmere but good value at sale price.",Fine gauge
1,I recommend this product if you are tall. the pants fit great but they are too long. im 5'7' and they drag on the ground.,Pants
0,I was very disappointed to receive this and to note that the blouse has no ruffle down the front as pictured. there is no ruffle anywhere on the blouse. i am likely still going to keep it because i like the pattern  but the ruffle was what interested me for a cute work blouse and i want other shoppers to know that the blouse actually includes no ruffle when you order it.,Blouses
0,This is a lovely  well-made piece by maeve  a longtime favorite of mine. the material is great weight and won't wrinkle  colors are vibrant  and design of the dress is cute  if a bit on the short side.    however  i  like some of the other reviewers  didn't love this this on me. the waist hit slightly above my natural waist (and i'm very short-waisted) and this particular sweetheart neckline did nothing to flatter my bust (i'm a 34dd for reference). the end result was a bit too dowdy on top with,Dresses
-1,Comments. the detail is lovely - especially the dragonflies on the sleeve. and the quality is there with the lining. trouble is this is thick fabric cut in a box shape. imo  you have to be very skinny to pull this off and not look like a tank. i looked at the model (after purchasing) and notice that she has it open and swept back a bit bc if it is not  it is terribly unflattering.,Sweaters
1,I sized down from my typical size small. beautiful detail on the back. slightly sheer in front but dark bra or cami fixes that. shorter in front than back but not too short. goes with jeans and pants plus a shorter cardigan or denim jacket would look great.,Knits
-1,I feel that for this price  i should love this top (and i wanted to). however  the price is on the high side for a relatively basic top  and there were a few things about it that could be improved.  pros: i ordered a medium and feel that it's pretty true to size. additionally  the fabric is nice and light (but also *sheer*) and  generally speaking  has a nice pattern. overall  it's a very pretty top.  cons: there's a cute criss-cross ruffle thing happening in the back but the model has cleverly,Blouses
1,I love this top. it was cool on a summers day. i did get one of the strings of the design snagged but it worked out just fine  not ruined at all.,Knits
0,As you can see  there is an array of differing opinions on here  and i share sentiments on both:  _______  pros:  - the texture and feel of this is great; it is very comfortable and is different.  - tts for the most part; i normally can wear sizes 10 and 12 (m and l) with most retailer and got the medium and the fit was overall fine but more snug at the hips. if you're more slim/straight  it'll probably fit you like on the model.   - good length  not too short or too long.  - the mock collar is ni,Knits
1,"I'm barely 5'4"" and rarely find a maxi that isn't far too long or the other extreme. i prefer mine to just barely reach the ground as opposed to rising 5 inches from the floor for example. this one is perfect with flat sandals. i tried on the 4 and chuckled b/c it was 6"" too long. tried on the 2 and not only was it the perfect length  the bodice fit like a glove. i would say i'm average bust size  always fluctuating but not generally flat-chested. i prefer more conservative sleeveless dresses an",Dresses
-1,Review title says almost all. add to that that it is age appropriate  unlike other kedia dresses  for the very young. just too cute for words. i have all of the other tk peasant dresses and although youthful they are appropriate for anyone young of heart. this however  on an older woman  looks ridiculous. i would have liked it for those 9 months but even then it would cover quadruplets!,Dresses
1,Was looking for the perfect birthday dress....and i found it! gorgeous! i generally wear a size 0 or 2 but opted for a size 4 to give some wiggle room and it still fit me like a glove.,Dresses
0,If the sweater looked as it does in the picture  i would keep it. however  it was very boxy and short  a style that does not work for me at all. i'm 5 ft. 6 in. and ordered the medium. i suspect the sweater on the model may be clipped back to make it look more form fitting. unfortunately i will have to return the sweater.,Sleep
-1,I really wanted this dress to be perfect  but the skirt portion flares out in a way that was not flattering. the other reviewer is about 8 inches taller than me  perhaps it works better on a taller frame.,Dresses
0,I absolutely loved these pants the first several times i wore them. the fit is flattering  they are a perfect long length  and the colors are stunning. after several wears  it was time to wash them and i followed the directions provided to wash with cold water and line dry. i was initially horrified with the amount that these pants shrunk in fit and length and the colors ran together. after a lengthy ironing session  i was able to smooth out the material and restore much of the length and fit bu,Pants
0,I really liked this dress in so many ways. i'm tall and pear-shaped so the flowy shape is great for me. however  the deal-breaker was how the armholes were cut. it isn't that obvious in the photos  but they are cut in around the bust in the front in a way that was really weird looking on me  and it was too expensive to keep something that's unflattering. too bad  if they had just had a normal armhole it would have been a home run. lovely fabric and nice that it has pockets.,Dresses
1,These jeans are great. the rise is perfect.,Jeans
-1,I am a 32dd  5'4'' and 125lbs and this top was way too baggy. it looked awful. this is shapeless and oversized. i would size down or just pass.,Knits
1,I saw this shirt in store a while ago  but could not believe the price and was not about to spend my money on it. however  when it went on sale and there was an extra 40%  i decided to get it. i like the top  it's cute and fun. however  it does poof out a little in the midline. this top goes great with jeans or shorts  and it is cute  but definitely not worth full price for this.,Knits
-1,The fabric of this vest is identical to a old white dish cloth! the cut of this vest is also bad! will be sent back!,Jackets
1,It is easily paired with a nice tip for work and feels great to wear all day,Skirts
1,At first  i thought this sweater might be too boxy  but fastened at the waist  it's very flattering and the collar is face-framing  and the coral in particular (really more of a mango sorbet shade) is unexpected but cheery for winter.  but the big selling point is the warmth and the giant pockets. brought a new puppy home just after christmas  and this sweater is perfect for layering for late- night trips out with an easy place to stash my phone and treats. bought it in coral and pink.,Sweaters
-1,Nice design but very wrinkly fabric that doesn't fall well. also  as has happened to me before  retailer sent me a dress clearly worn/used and returned by someone else with hair all over it. you would think they would at least look at returned dresses to make sure that the returned clothes were free of stains and hair before they send them out.,Dresses
-1,I have quite a few pairs of retailer pants and jeans. my favorites are the cords i got last year  similar to these  so when i saw this fun pair  i had to have them. i ordered both the 32 and the 33 to try on.    they are even more beautiful in person than online. and they are so  so small. it wasn't like they were a tad snug--i couldn't even get the button across to meet the buttonhole. on the 33.    i've never had a problem fitting into retailer pants before. this was an extra-depressing first time,Jeans
0,Not for petite women  you need to have a long figure for this tunic to drape like it does on the model. if it ever goes on sale i will purchase it but not worth the full price for me at the moment.,Dresses
1,Love these pilcro jeans  my usual size fit nice like skinny jeans. i know if i had gone down a size they would look too tight in the legs  they are not supposed to be leggings. they did not stretch out too much all day - slightly in the waist  not enough to size down. the dark color is perfect for winter! they are very comfortable!! love pilcro jeans!,Jeans
0,Dress looks awesome when your arms are down like the model. but don't you dare lift your arms. i'm kinda tall and the dress barely covers my bum when arms are raised. keeping the dress but will have to keep my arms down ;) maybe?,Dresses
1,I got the top in green  it is very soft and comfy. it does flare out a little if you wear it untucked but looks really cute tucked into jeans or a skirt.,Blouses
1,The most important thing is that my husband said he really liked the dress when i put it on.,Dresses
0,I wanted to love these because they are so pretty and come in lots of colors  but after only a few minutes of wearing them  i was having to pull them out of my bottom! why does women's underwear so frequently ride up? i normally wear a size 4/28  and ordered these in a m  but i guess they were still too small  which seems unreasonable to me. they are soft and pretty  but i will not be ordering more.,Intimates
1,Oh my! this dress fits wonderfully on! so ready for autumn! i have a big bust  this dress does not split at the buttons.,Dresses
1,I loved this shirt from the moment i saw it on the table. i am always too tall for a peplum blouse because they hit my rib cage instead of my waist  but this shirt doesn't have that problem! i have the white one  the polka dots are a really pretty corn flower blue color. i usually wear an 8 in maeve blouses  but this one i took a 6. there is definately no give though. i have a very flat chest and only wear a lacy bralette under this shirt because there is no room for anything else. i am sad thou,Blouses
1,I thought these were great everyday shirts for the price. i got them on sale over christmas. they fit well and i really love the striped shirt. the navy is an odd color and looks strange with jeans but i love the top regardless,Knits
1,"These jeans are an even dark color that can be dressed up. the material is soft and they fit perfect. they are mid rise which is a little different for me as i mostly where low rise. the only problem is that they are really long. i am 5'9"" and they are too long for me which never happens. so i need to get them hemmed and wont be wearing them for a few more weeks. i look forward to rocking them with a pair of booties or heels.",Jeans
0,Usually i am a huge meadow rue fan  but not this time. the print is okay  but the shirt seemed stiff and the material was not soft. if the print was just okay but the shirt was super soft or vice versa i would have probably kept the shirt  but since it was neither it was returned?,Knits
-1,I was very disappointed by the fit of this top. it is quite short (especially in the back) and very wide. i did not find it flattering. on a positive note  the fabric is nice and thick - very warm layering piece for fall. for sizing reference  i'm 5'5''  122 lbs  and took my usual size xs.,Knits
-1,I brought this shirt for a vacation  it fitted well and was flattering. totally a comfortable wear  however  after 1 wash on delicate & hang dry small holes appeared near the bottom. i am hoping i can return it. not worth the money.,Knits
-1,I was not a fan of these leggings. these were very unflattering. i could see that after wearing these all day they could start stretch out. i just didn't feel like they would hold up for even one season.,Legwear
0,"The fit is definitely more ""straight-leg "" and not skinny  as the photos seem to imply. at 4'11"" and 95 lbs  the size 25 fit my waist and butt wonderfully  and the length was great  but the jean lost shape at the knee. i would recommend these jeans if you are not seeking a skinny fit!",Jeans
0,Cute shirt but it is very hard to wrap my head around being an xxs. sizing is ridiculous. and now that i have an xs that is too big  the xxs are sold out. typical.,Knits
-1,I am reasonably petite  but i like sweaters very oversized and large  so i ordered this sweater in a large. i was very disappointed when the sweater came because while the sleeves and upper chest area were in large  the length of the sweater did not at all increase when the size did. because the lower part of the sweater did not increase in size  the sweater ended up looking very awkward  with the chest and sleeves very large and long but then a very tight and short (waist-length) stomach. i do,Sweaters
1,"I initially purchased this shirt in the grey motif color  size l (my usual size  i'm 5'8"" size 14). unfortunately i found the shirt very roomy  but loved the pattern and style. so i ordered a medium and much to my surprise it fit much better. i'm very happy with my purchase.",Blouses
0,"The design of this dress is darling and so unique  and it's very well made. but i agree it's very boxy and overwhelming for a petite frame. i'm 5'3"" and ordered the 2  and it was like wearing a hospital gown. if a petite were available i'd have tried that  but this one's going back. shame  too  because it's adorable. the gap in the neckline could easily be stitched or sewn shut  but that's an inconvenience when this dress is already priced so high.",Dresses
1,Very cute  very comfortable. for me aesthetics and comfort must go hand in hand. this dress fits the bill.,Dresses
1,"I am normally a pretty big fan of the moth brand  but i took a chance on this dress/tunic and i am so glad i did! i love love love this piece. it's soft  light weight material make t perfectly versatile so spring  winter and fall. it's so easy to throw on with a pair of leggings or skinny jeans and dress up or down with a scarf or necklace. i've already worn it several times and wearing it right now actually! it fits very true to size  i am 36d  31"" waist and 5' 2"" so i ordered a large and it fi",Fine gauge
0,I'd been wanting the blouse for quite a while but hesitated based on reading reviews. when it went on sale i thought i'd try but it was like a tent on me. the fabric was pretty but just hung without any resemblance to photo. too bad because the color was gorgeous & could have been a favorite of looked like photo.,Blouses
0,"I bought this for an upcoming conference and was grateful that it shipped very promptly.  it runs quite large  in my opinion. i'm 5'7"" and about 130-135lbs. the small was huge on me in the chest and shoulders/arms. the stomach also wasn't very fitted. the material is thinner than i expected (you can see through the dress to some extent when you hold it up to the light)  but i don't think this is a problem  necessarily. had it been thicker  it probably would be too warm. but you might need a slip",Dresses
-1,This is a beautiful top but the xs was literally 4-6 inches too wide. very disappointing! i am thin and tall but this was a maternity top on me. i don't usually wear xxs. it is much more voluminous than it appears in the picture and it is definitely gray and blue not white.,Knits
-1,I ordered this and thought it would be cute for work  but it tuns out the sleeves are ridiculously long. i am 5 foot 10 and do not have short arms. also it is a bit short waisted for me. i do love the floral detail of the button.,Sweaters
0,"First of all i need to state that i am 5 1"". i usually get the petite size small but they were out so i took a risk and ordered the regular small which i can sometimes get away with. upon opening the parcel  it seemed bigger than i expected. the knit is very chunky (not a bad thing) but thicker than i expected. the fit was way too large for me. the shoulders were bulky and because it is a cocoon shaped cardigan  there was just too much excess fabric draping around my petite frame. i think if i c",Sweaters
0,Gorgeous  but the trim detail on both in-store coats was already trashed and falling apart. for $218 and it can't even make it out of the store intact? i love the look but didn't want it to fall apart. they should've done an extra reinforcing stitch on the trim. such a shame!!,Jackets
-1,The overall styling was great  and the dress is super-cute  if a little thick (it's made of denim  after all). i ordered a size down from my normal  and even then  i was swimming in it. the worst part  and the aspect that will make me return it  is that the arm holes hang down so low that i'd have to wear a tank top under the dress. i'm returning it  though it is really cute and i love this brand. the arm holes killed it for me.,Dresses
-1,It's way more distressed than it looks in the picture and that was a no for me.,Jeans
-1,I had high hopes for this cute top but it runs very short. it is not as long as it appears on the model so it looked odd when i put it on. unfortunately it had to go back. bummer cuz it was very cute in the pix!,Knits
0,This romper fits well and is flattering. i love the relaxed style. the quality is quite poor  though. one leg ripped the second time i wore it and the fabric  while soft and comfortable  is fraying and pilling like crazy. after only two brief wears  the romper looks cheap and old. i expect much better quality at this pricepoint. really disappointed.,Shorts
-1,This was so boxy and unflattering. i loved the lining and the fabric was very soft but it looked like i was wearing a bag. was hoping to use this as a cute top layer for dresses but it was a terrible fit. sizing down would not help this one. went back!,Fine gauge
-1,This dress was very boxy and unflattering. i really wanted to like it because the blue and white details were so pretty but it had to go back.,Dresses
-1,I love the colors of this dress  and i waited for the sale since it isn't really good for work. i wear size 6 in hd all the time  but this one doesn't fit at all on the top. the bust is cut for someone really curvy  but the bottom is for someone really straight. i don't know what they were using for a model  but this has to be tried on before purchased. the material is also rough  and there is no lining to protect you from that. i love my hd dresses for style and functionality  but this one is j,Dresses
0,Love the colors  love the design  and sure to keep you toasty. im usually a size 0 or 2 so i ordered an extra small- it felt a bit roomie,Lounge
0,The top is made well and has a strap holder to keep your bra hidden which is always a nice feature. however the amount of fabric made it unflattering on me. the overall design is fun and i probably would have purchased if it had been more fitted and flattering. i have a medium on in the photo  my measurements are 38-30-40.,Blouses
-1,I was hesitant to buy this because it is double breasted which isn't my first choice. that was the least of the problems with this jacket. i love sparkle  and i love beautiful detail  none of the elements by themselves was a problem. the sum of the parts didn't work  though. the end result was an unflattering  confusing mess. the silhouette plus the frayed edges  plus the sequins plus the vent in back plus the huge buttons plus the double breast  plus the zipper were just too many things to go t,Jackets
1,I threw this into my cart online on a whim  but i'm not disappointed! and i don't even wear rompers usually. for reference  i'm 5'2 and normally a size 2  and i bought this romper in a size xs petite. if you're on the shorter side  i definitely recommend buying it in the petite size  as i feel that this romper would run large in the regular sizes. the fabric of the top drapes nicely on me  and the shorts are about medium length. i like the neckline details. the armholes in the petite size aren't,Shorts
1,"My favorite pair of ags. i normally wear sz26 but i have awkward proportions when it comes to finding jeans that are actually ""ankle"" length on me. i orders these in a petite and went a size up to be safe. it doesn't seem like they've stretch out any and they fit exactly how i want. i love the dark wash bc they can be both dressed up and down.",Jeans
1,Cute design. details on shoulder make the tshirt more special but it runs large so that kind of takes away from the styling. got it on super sale  so i'll keep it. maybe a wash will shrink it a bit...,Knits
0,"This dress has so much potential but doesn't make it.  i read all the reviews and very few were favorable and still took my chances. fabric color and textures is great but the design is really off.  with the little folds on the shoulder and since the fabric is more on the thick side  all this make it to accumulate the ""extra"" weight on the front of the body and as result ""not flattering"" for the majority of ladies including me  it is a shame since it has may great features  the style: flowy  low",Dresses
1,This dress is so comfortable and so sexy. hugs your curves. probably would not look great on an athletic frame. i bought on sale and was a good price. i usually wear a 2 or 4 in retailer  and the xs fit fine. the small was much too baggy.,Dresses
-1,I really did. here's why i just couldn't: the lace strips make it look cheap. the fabric is soft    but the pattern is undistinguished.   the fit is very disappointing--medium looked square and boxy  the large was massive and in both sizes the v-neck was too low to wear without a camisole underneath....which defeated the purpose.,Blouses
0,Ugh.  i was so excited to get this dress and for 30% off.  this dress is adorable.  unfortunately the top part is super tight around my girls.  otherwise the fit was perfect.  very disappointed in the top of this dress.,Dresses
1,"Looking for the perfect camisole that smooths the flab  keeps you warm or cool as appropriate  doesn't ride up  and looks good? this is it! it takes a bit of extra effort to get this cami over your head and pulled down  but once you do  you say ""ahhh!"" it feels good and is a blessing--a seamless bit of control of middle-age  middle-body flab. for sizing: i wear a size 4 in most clothes  and in this cami  i can wear a small/medium or a medium/large. the former pulls in more  but the later gives m",Layering
0,This cardigan is very cute in the picture and i really wanted to love it but it just didn't seem worth the price. the material is kind of itchy to me and i wasn't a huge fan of the wide edges in the front. the colour is very nice and feminine.,Sweaters
-1,I love the look and feel of the material  but it was way too short - i don't even have a long torso! sadly  it's going back to the store.,Knits
0,I was so excited when i saw this dress! i love this color  and the poplin sleeves. i was so sad when i tried it on though  the back poofed out in such a weird and unflattering way. i think it is because there is a pleat high up in the back  but then it seems like it gets narrow again around the hips. strange. also the material is kind of stiff and seems poor quality. i do love the way the top and the sleeves look on me though  so i am actually considering keeping it and just making it into a top,Dresses
1,"While the blue color pictured is stunning  i purchased the white poplin in store. two best features? the ruffle on the neckline continues across the back and dips into a small ""v"" ( a great detail  especially for short or swept-up hair during summer months). next  this white fabric's crisp finish is coupled with a ""just right"" weight (solid enough to be opaque  but light enough for warm days). plan to pair it with skinny jeans throughout spring and summer. thrilled!",Blouses
0,I fell in love with this dress when the catalog came in the mail and jumped online immediately to order it. the dress just arrived and is not as pictured in the catalog - the picture of the model walking on the beach. in that picture it appears to have black lining or a black slip underneath when in reality there is nude lining sewn into every edge and isn't going anywhere - for a minute i thought about having it removed by a tailor but it seems the entire dress would have to be re-sewn. some of,Dresses
0,I wanted to love this warm dress because the colors and the material are beautiful. unfortunately  i couldn't make the fit work. for reference  i am 5'3  110 pounds and usually wear an xs in retailer clothing. like other reviewers  i found the xs to be a bit tight around the arms  and i don't have particularly large arms  so i ordered the sp  hoping it would be roomier and shorter (the regular length came down to mid-knee). unfortunately  the sp was enormous; it was in no way a petite. it was as l,Dresses
-1,It seemed to stay in place and did not require constant readjustment. however  i found the band to be extremely small and tight. it is not the most comfortable bra because of the way the band just presses into your skin.,Intimates
1,"This tank/blouse is flowy and i love the design. it was immediately comfortable and seemed true to size. i wore it to a family event with a sweater  black leggings and boots. i'm 5'5 "" 36d and usually wear medium in retailer tops and this fit beautifully from the get go  just love it!",Knits
-1,I wanted to like this so much. it's a great good girl dress  church dress. however  it makes no sense. it's a summer dress with massively thick lining that snags i'm petite and busty and it made me look and feel very wide.,Dresses
1,I ordered top and pants online as seen. pants are of good quality and hang beautiful.  i love the color and quality of the fabric. nice and vibrant. nice fit at the top into a flowy drape. the top runs big and glad i ordered down one size. love the outfit for my upcoming island trip.,Pants
0,This shirt is beautiful  however i thought that it was made of a softer  lighter material. it is  instead  made of a thick  heavy material that was unflattering for my shape. ( short torso ann's large bust) it made me look boxy and chunky in the middle. sadly  i'll be returning it.,Fine gauge
1,I ordered one size down and it's still plenty roomy. as others have said  the sleeves are a tighter fit  but there is a tiny bit of stretch to the fabric. i'm smaller busted and didn't want the v-neck to get too low  so i sized down one. very cute tucked into jeans or paired with leggings.,Knits
-1,I love the coh fleetwood jeans  and since i was looking for a pair of not-so-skinny skinny jeans  i thought these would be great. but unlike the fleetwoods  which are a substantial weight denim  these are very soft -- too soft -- and bag out in the first 5 minutes. the style is okay but the fabric makes them unflattering. maybe if you're looking for jeans you can lounge in  these will be for you because they do have the comfort equivalent of sweats.,Jeans
1,These are so comfortable  it's like wearing jammies outside. i love the pattern and you really can't be the comfort.,Lounge
0,Loved the style and color/design but this dress was simply too short in the front. the slip was also slightly tight over hips. i wish this was longer!,Dresses
-1,"I'm 5'7"" 155lbs and ordered a large. it fit  but the arms were awkwardly short. the finish details on the end of each sleeve almost would have to be pushed back to the elbow for it to look right  which would be okay. however  the interior seam of the neckline is cut jaggedly and isn't even finished with any stitching. it's just tucked haphazardly inside the neckline and isn't sewn--it would unravel with washing.     it's soft and snuggly and cute if you get it on super-sale and don't mind it com",Knits
0,I agree with the other two reviews. it is so disappointing that this adorable dress isn't lined. the fabric is paper thin! this is an a-line style dress with pockets that need to be ironed down to prevent it making you look hippy. i sized down to a petite xs. i normally buy the petite smalls but they were out of it. i would say that this dress runs a little on the large size.,Dresses
0,This dress would have been perfect in a medium petite. beautiful dress  wish i had sized down,Dresses
1,I love this dress so much - the perfect summer dress. comfortable  easy to travel with and i get compliments on it all the time!,Dresses
-1,"As soon as i saw this dress online i loved it and ordered it! unfortunately it just didn't work for me  i tried it in a small  medium and large. for reference i'm 5'2""  145lbs  36d. the dress is really pretty in person  but i looked like a little girl in it. my daughter who is 4'9""  100lbs  34a  also tried it on and she too looked like a little girl in it. the material is beautiful along with the detail at the neckline  however the neckline is not open like in the picture  it's more pushed toget",Dresses
1,"I was not sure whether i would like an xs or a s. rompers can be tricky. i am 5'6"" 123lbs. i went ahead and ordered the xs and it is perfect. it is just long enough in the body for me. the shorts length is perfect  not too short or too long. i can't wait to wear this!",Pants
-1,I wanted a comfortable and loose casual dress. i liked the pictures and decided to give it a try.  the dress turned out to be too loose (i got size 4 after checking the measurements chart  i'm 5'7' 125 lb and usually wear s). i could practically wrap myself in this dress. besides  it looks a bit too long (well  i'm not as tall as the model in the photos and i don't like wearing high heels).  the material looks faded  not as bright as in the pictures. i like distressed and vintage style  but this,Dresses
1,To my surprise this sweater is heavy  chic and stylish. its well made and fits tts. i'm looking forward to wearing it. i would recommend this tunic to everyone. it looks better on me than the model.....event though it doesn't look bad. you need curves to enhance the look of this tunic sweater. i really like all the different textures in this sweater.,Knits
1,Nice  thick material. cream has lining underneath which i appreciated so that it's not sheer in the light.  flattering design,Dresses
-1,Beautiful print  however as the previous reviewer mentioned it is very sheer  much sheerer than the product shot shows. i was expecting to be able to wear a nude bra under this without a cami  however my nude bra was completely visible.  the top also ended at the middle of the zipper of my jeans  so much shorter than the tunic length shown  and the bottom half of the sleeves ballooned out much more noticeably in person (the top half of the sleeves are slim  and the bottom half are looser).  over,Blouses
-1,Pretty fabric  nice style  took it back.,Dresses
